id,biz_account,email,biz_alias,prev_biz_alias,phone,street_addr,state,zip_code,country,prev_addr,official_flag,registered_dt,updated_dt
VEND0584,connelly_584,connelly_584@vend.com,"Connelly, Reichert and Fritsch",,0337756918,1831 Faith View Suite 653,New South Wales,1632,Australia,,False,2023-03-21 15:51:19,2023-03-21 15:51:19
VEND0585,schamberger_585,schamberger_585@vend.com,Schamberger-O'Keefe,,0130339108,95488 Cabrera Well,South Australia,5860,Australia,,False,2023-03-21 18:05:27,2023-03-21 18:05:27
VEND0586,mcdermott_586,mcdermott_586@vend.com,McDermott-Weimann,,0157926772,37426 Olson Villages,Western Australia,6329,Australia,,True,2023-03-21 19:24:08,2023-03-21 19:24:08
VEND0587,kerluke_587,kerluke_587@vend.com,Kerluke PLC,,0357625344,0107 Clements Point,Queensland,4003,Australia,,True,2023-03-21 23:02:13,2023-03-21 23:02:13
VEND0588,casper_588,casper_588@vend.com,"Casper, Hand and Zulauf",,0292873300,0925 Lang Extensions,Victoria,8569,Australia,,True,2023-03-22 00:58:24,2023-03-22 00:58:24
VEND0589,greenfelder_589,greenfelder_589@vend.com,"Greenfelder, Bartoletti and Davis",,0434359427,8617 Holmes Terrace Suite 651,New South Wales,1790,Australia,,False,2023-03-22 02:15:32,2023-03-22 02:15:32
VEND0590,cartwright_590,cartwright_590@vend.com,Cartwright-Harris,,0511711385,25360 Mcgee Forge,New South Wales,1832,Australia,,True,2023-03-22 02:21:17,2023-03-22 02:21:17
VEND0591,rau_591,rau_591@vend.com,Rau and Sons,,0064888664,005 Cody Estates,New South Wales,2202,Australia,,False,2023-03-22 06:49:51,2023-03-22 06:49:51
VEND0592,erdman_592,erdman_592@vend.com,Erdman-Kertzmann,,0248210463,32941 Krystal Mill Apt. 552,New South Wales,2780,Australia,,False,2023-03-22 07:59:01,2023-03-22 07:59:01
VEND0593,hamill_593,hamill_593@vend.com,Hamill-Daugherty,,0122178614,43075 Cohen Shoals,Victoria,8304,Australia,,True,2023-03-22 08:47:01,2023-03-22 08:47:01
VEND0594,jaskolski_594,jaskolski_594@vend.com,Jaskolski-Vandervort,,0925034905,57887 Gutierrez Harbor,Tasmania,7492,Australia,,False,2023-03-22 19:48:43,2023-03-22 19:48:43
VEND0595,huels_595,huels_595@vend.com,Huels-Nolan,,0065439639,0374 Courtney Islands Apt. 400,New South Wales,1812,Australia,,False,2023-03-22 22:04:32,2023-03-22 22:04:32
VEND0596,trantow_596,trantow_596@vend.com,Trantow PLC,,0312520615,19838 Tonya Prairie Apt. 947,South Australia,5072,Australia,,True,2023-03-22 23:48:15,2023-03-22 23:48:15
VEND0597,lockman_597,lockman_597@vend.com,"Lockman, West and Runte",,0574586339,55363 Aaron Circle Suite 450,Tasmania,7041,Australia,,False,2023-03-23 02:26:17,2023-03-23 02:26:17
VEND0598,johnson_598,johnson_598@vend.com,"Johnson, Runolfsdottir and Mayer",,0264401261,07712 Marcus Divide Apt. 831,New South Wales,2637,Australia,,False,2023-03-23 03:45:39,2023-03-23 03:45:39
VEND0599,kovacek_599,kovacek_599@vend.com,"Kovacek, Dibbert and Ondricka",,0764887243,47144 Roberts Keys,Tasmania,7750,Australia,,False,2023-03-23 03:46:33,2023-03-23 03:46:33
VEND0600,raynor_600,raynor_600@vend.com,"Raynor, Reinger and Hagenes",,0368027463,04975 Allison Shoal,New South Wales,2463,Australia,,False,2023-03-23 05:34:26,2023-03-23 05:34:26
VEND0601,kutch_601,kutch_601@vend.com,Kutch LLC,,0292118966,3603 Mitchell Court,South Australia,5213,Australia,,False,2023-03-23 09:25:00,2023-03-23 09:25:00
VEND0602,dooley_602,dooley_602@vend.com,Dooley-Thompson,,0397999167,2924 Bobby Trafficway,Victoria,3872,Australia,,True,2023-03-23 14:21:18,2023-03-23 14:21:18
VEND0603,harber_603,harber_603@vend.com,Harber Inc,,0136754231,2887 Olson Road Suite 439,South Australia,5428,Australia,,True,2023-03-23 17:12:37,2023-03-23 17:12:37
VEND0604,schumm_604,schumm_604@vend.com,"Schumm, Bauch and Ondricka",,0055259910,3531 Hamilton Highway,Victoria,8584,Australia,,True,2023-03-23 19:22:00,2023-03-23 19:22:00
VEND0605,moore_605,moore_605@vend.com,"Moore, Dibbert and Koepp",,0653032686,44089 Carrie Crossing Suite 954,Victoria,8113,Australia,,False,2023-03-23 20:33:29,2023-03-23 20:33:29
VEND0606,flatley_606,flatley_606@vend.com,Flatley-Durgan,,0799658404,759 Erin Mount Suite 956,Western Australia,6857,Australia,,False,2023-03-23 20:45:37,2023-03-23 20:45:37
VEND0607,rodriguez_607,rodriguez_607@vend.com,Rodriguez Group,,0581383553,23843 Scott Island,New South Wales,2535,Australia,,False,2023-03-23 23:16:07,2023-03-23 23:16:07
VEND0608,stokes_608,stokes_608@vend.com,"Stokes, Christiansen and Sipes",,0180720198,554 Mcdonald Valley Apt. 539,Western Australia,6665,Australia,,False,2023-03-24 03:26:27,2023-03-24 03:26:27
VEND0609,heidenreich_609,heidenreich_609@vend.com,Heidenreich PLC,,0261552568,1898 Parker Fork Apt. 057,Victoria,3665,Australia,,False,2023-03-24 08:37:25,2023-03-24 08:37:25
VEND0610,bauch_610,bauch_610@vend.com,Bauch-Raynor,,0621341196,558 Michael Estates,Victoria,3453,Australia,,False,2023-03-24 16:18:42,2023-03-24 16:18:42
VEND0611,langworth_611,langworth_611@vend.com,"Langworth, Boehm and Gulgowski",,0955088481,27718 Mason Bypass,South Australia,5051,Australia,,True,2023-03-24 18:51:04,2023-03-24 18:51:04
VEND0612,runolfsson_612,runolfsson_612@vend.com,Runolfsson and Sons,,0811347800,35440 Ryan Islands,Victoria,3153,Australia,,False,2023-03-24 19:54:19,2023-03-24 19:54:19
VEND0613,ortiz_613,ortiz_613@vend.com,Ortiz Group,,0075337087,954 Reyes Ways,Tasmania,7340,Australia,,False,2023-03-25 00:24:35,2023-03-25 00:24:35
VEND0614,zemlak_614,zemlak_614@vend.com,Zemlak Group,,0266100420,5619 Mendoza Inlet,New South Wales,1046,Australia,,True,2023-03-25 08:02:31,2023-03-25 08:02:31
VEND0615,wuckert_615,wuckert_615@vend.com,Wuckert-Walter,,0050989831,3337 Lisa Divide,Victoria,3710,Australia,,False,2023-03-25 11:51:41,2023-03-25 11:51:41
VEND0616,tromp_616,tromp_616@vend.com,"Tromp, Kerluke and Glover",,0395067176,95351 Sullivan Viaduct Apt. 239,Victoria,3981,Australia,,False,2023-03-25 11:58:29,2023-03-25 11:58:29
VEND0617,ruecker_617,ruecker_617@vend.com,Ruecker Group,,0382095242,889 Sarah Station Suite 624,Tasmania,7851,Australia,,True,2023-03-26 00:12:36,2023-03-26 00:12:36
VEND0618,deckow_618,deckow_618@vend.com,Deckow-O'Conner,,0612933897,137 Adam Dale,Queensland,4266,Australia,,True,2023-03-26 08:38:39,2023-03-26 08:38:39
VEND0619,heller_619,heller_619@vend.com,"Heller, Gutmann and Zieme",,0640138640,956 Sanchez Highway,New South Wales,1836,Australia,,True,2023-03-26 08:58:01,2023-03-26 08:58:01
VEND0620,robel_620,robel_620@vend.com,"Robel, Cummerata and Prosacco",,0456652433,369 Cochran Radial,Tasmania,7311,Australia,,False,2023-03-26 11:35:25,2023-03-26 11:35:25
VEND0621,lind_621,lind_621@vend.com,"Lind, Huel and McClure",,0252010440,269 Sanchez Rapids,Tasmania,7208,Australia,,True,2023-03-26 20:37:24,2023-03-26 20:37:24
VEND0622,roob_622,roob_622@vend.com,Roob LLC,,0360759745,137 Adam Dale,Queensland,4266,Australia,,False,2023-03-26 21:53:26,2023-03-26 21:53:26
VEND0623,vonrueden_623,vonrueden_623@vend.com,VonRueden Group,,0655832045,6274 David Oval Suite 725,Queensland,4074,Australia,,True,2023-03-26 23:14:48,2023-03-26 23:14:48
VEND0624,wolf_624,wolf_624@vend.com,Wolf Inc,,0131401752,9670 Monroe Junctions,South Australia,5557,Australia,,True,2023-03-27 02:41:41,2023-03-27 02:41:41
VEND0625,kutch_625,kutch_625@vend.com,Kutch and Sons,,0741951931,4440 George Mills Suite 591,South Australia,5210,Australia,,True,2023-03-27 06:03:30,2023-03-27 06:03:30
VEND0626,gutmann_626,gutmann_626@vend.com,Gutmann Ltd,,0630852918,31701 Tucker Square Suite 893,Victoria,8579,Australia,,False,2023-03-27 06:49:44,2023-03-27 06:49:44
VEND0627,jones_627,jones_627@vend.com,"Jones, Sawayn and Romaguera",,0246577314,977 Rita Grove Apt. 000,New South Wales,2575,Australia,,False,2023-03-27 09:00:53,2023-03-27 09:00:53
VEND0628,brekke_628,brekke_628@vend.com,Brekke and Sons,,0881574719,08580 Jeremy Falls,Tasmania,7107,Australia,,False,2023-03-27 10:46:31,2023-03-27 10:46:31
VEND0629,adams_629,adams_629@vend.com,"Adams, Kovacek and Kuhlman",,0785159100,1441 Bradley Place,Victoria,8073,Australia,,True,2023-03-27 11:13:12,2023-03-27 11:13:12
VEND0630,collier_630,collier_630@vend.com,Collier Inc,,0042666828,1287 Michael Roads,Queensland,9704,Australia,,False,2023-03-27 13:11:00,2023-03-27 13:11:00
VEND0631,greenholt_631,greenholt_631@vend.com,"Greenholt, Jacobi and Gleason",,0737246563,1233 Sutton Road Suite 701,Western Australia,6631,Australia,,True,2023-03-27 16:15:25,2023-03-27 16:15:25
VEND0632,stehr_632,stehr_632@vend.com,"Stehr, Jewess and Schimmel",,0199859830,62631 Ashley Ramp Apt. 965,New South Wales,1561,Australia,,True,2023-03-27 18:48:36,2023-03-27 18:48:36
VEND0633,koepp_633,koepp_633@vend.com,Koepp-Witting,,0608975828,864 Reynolds Plains,South Australia,5484,Australia,,True,2023-03-27 19:13:56,2023-03-27 19:13:56
VEND0634,cummings_634,cummings_634@vend.com,Cummings LLC,,0477612335,669 Moore Shoal,South Australia,5106,Australia,,True,2023-03-27 20:01:39,2023-03-27 20:01:39
VEND0635,wiegand_635,wiegand_635@vend.com,Wiegand-Lowe,,0703505050,7188 Melissa Crest Apt. 151,Victoria,3061,Australia,,False,2023-03-27 23:45:17,2023-03-27 23:45:17
VEND0636,paucek_636,paucek_636@vend.com,Paucek-Wiza,,0099974063,9870 Collins Flat,New South Wales,2072,Australia,,True,2023-03-28 02:58:41,2023-03-28 02:58:41
VEND0637,conroy_637,conroy_637@vend.com,Conroy-Cruickshank,,0156602511,77872 Andrea Glen Apt. 543,Victoria,3850,Australia,,True,2023-03-28 03:01:36,2023-03-28 03:01:36
VEND0638,bogisich_638,bogisich_638@vend.com,Bogisich-Homenick,,0976568630,3310 Davidson Spurs Apt. 107,Tasmania,7451,Australia,,False,2023-03-28 03:37:41,2023-03-28 03:37:41
VEND0639,jenkins_639,jenkins_639@vend.com,"Jenkins, Hauck and Friesen",,0234701263,8580 Moore Cove,Queensland,9783,Australia,,False,2023-03-28 03:39:39,2023-03-28 03:39:39
VEND0640,emmerich_640,emmerich_640@vend.com,Emmerich-Luettgen,,0980945245,25961 Beverly Union Apt. 042,Victoria,8659,Australia,,False,2023-03-28 04:54:26,2023-03-28 04:54:26
VEND0641,cassin_641,cassin_641@vend.com,Cassin-Harvey,,0440999860,908 Brooks Brook,New South Wales,1454,Australia,,False,2023-03-28 05:32:46,2023-03-28 05:32:46
VEND0642,schaefer_642,schaefer_642@vend.com,"Schaefer, Maggio and Daugherty",,0007077623,7618 Gonzales Mission,Queensland,4019,Australia,,False,2023-03-28 05:39:17,2023-03-28 05:39:17
VEND0643,kohler_643,kohler_643@vend.com,"Kohler, Lindgren and Koelpin",,0186809828,31472 Cody Place Suite 740,New South Wales,2895,Australia,,True,2023-03-28 18:32:30,2023-03-28 18:32:30
VEND0644,doyle_644,doyle_644@vend.com,Doyle Ltd,,0946088958,6638 Lucero Mill Suite 952,South Australia,5661,Australia,,False,2023-03-28 20:38:20,2023-03-28 20:38:20
VEND0645,heller_645,heller_645@vend.com,Heller-Abshire,,0552724014,2819 Luke Greens Suite 563,Queensland,4114,Australia,,False,2023-03-29 00:12:28,2023-03-29 00:12:28
VEND0646,mosciski_646,mosciski_646@vend.com,"Mosciski, Ziemann and Farrell",,0914023300,9795 Lori Island Suite 346,Queensland,9542,Australia,,True,2023-03-29 01:57:42,2023-03-29 01:57:42
VEND0647,cummings_647,cummings_647@vend.com,Cummings Group,,0461990065,7188 Melissa Crest Apt. 151,Victoria,3061,Australia,,False,2023-03-29 05:45:37,2023-03-29 05:45:37
VEND0648,swaniawski_648,swaniawski_648@vend.com,"Swaniawski, Bahringer and Ledner",,0465431497,759 Erin Mount Suite 956,Western Australia,6857,Australia,,False,2023-03-29 07:59:33,2023-03-29 07:59:33
VEND0649,christiansen_649,christiansen_649@vend.com,"Christiansen, Goyette and Schamberger",,0325941359,886 Nicole Key,Queensland,4074,Australia,,True,2023-03-29 09:20:48,2023-03-29 09:20:48
VEND0650,bradtke_650,bradtke_650@vend.com,Bradtke PLC,,0838177950,9379 Vanessa Run Apt. 400,New South Wales,1453,Australia,,False,2023-03-29 11:38:27,2023-03-29 11:38:27
VEND0651,streich_651,streich_651@vend.com,"Streich, Hansen and Veum",,0861994408,97070 Anderson Land,Victoria,3844,Australia,,False,2023-03-29 20:54:49,2023-03-29 20:54:49
VEND0652,pacocha_652,pacocha_652@vend.com,Pacocha-O'Reilly,,0634130286,7202 Jeffrey Mills,Victoria,8238,Australia,,False,2023-03-30 00:45:38,2023-03-30 00:45:38
VEND0653,koepp_653,koepp_653@vend.com,Koepp-Parker,,0060964061,2838 White Fields Apt. 473,Queensland,9911,Australia,,True,2023-03-30 08:35:20,2023-03-30 08:35:20
VEND0654,auer_654,auer_654@vend.com,Auer-Mosciski,,0677845650,58188 Madison Meadow Apt. 949,Queensland,4037,Australia,,False,2023-03-30 12:11:33,2023-03-30 12:11:33
VEND0655,wiza_655,wiza_655@vend.com,"Wiza, Schaden and Stark",,0921790666,9331 Robert Passage Suite 327,Tasmania,7545,Australia,,False,2023-03-30 13:31:08,2023-03-30 13:31:08
VEND0656,kuhic_656,kuhic_656@vend.com,"Kuhic, Bins and Pfeffer",,0496466799,133 Alyssa Plains,Tasmania,7971,Australia,,True,2023-03-30 18:18:21,2023-03-30 18:18:21
VEND0657,bogisich_657,bogisich_657@vend.com,Bogisich Inc,,0412150261,20938 Barbara Viaduct,New South Wales,2280,Australia,,False,2023-03-30 22:06:32,2023-03-30 22:06:32
VEND0658,kling_658,kling_658@vend.com,Kling-Grant,,0865930894,865 Thomas Village,New South Wales,2962,Australia,,False,2023-03-30 22:11:49,2023-03-30 22:11:49
VEND0659,kutch_659,kutch_659@vend.com,Kutch Group,,0451965224,5796 Lee Coves Apt. 286,New South Wales,2476,Australia,,True,2023-03-31 02:23:50,2023-03-31 02:23:50
VEND0660,kuphal_660,kuphal_660@vend.com,Kuphal-Predovic,,0719215697,44951 Williams Brooks,Queensland,9572,Australia,,True,2023-03-31 03:46:35,2023-03-31 03:46:35
VEND0661,balistreri_661,balistreri_661@vend.com,Balistreri-Nader,,0185838101,8973 Mark Drive,New South Wales,2170,Australia,,True,2023-03-31 05:30:16,2023-03-31 05:30:16
VEND0662,harris_662,harris_662@vend.com,Harris Inc,,0063666782,7402 West Ranch,Tasmania,7452,Australia,,False,2023-03-31 07:39:08,2023-03-31 07:39:08
VEND0663,berge_663,berge_663@vend.com,Berge LLC,,0870154157,030 Seth Divide Suite 355,Queensland,4131,Australia,,False,2023-03-31 09:16:41,2023-03-31 09:16:41
VEND0664,towne_664,towne_664@vend.com,"Towne, Walker and Borer",,0182536169,494 Burke Ports,South Australia,5324,Australia,,False,2023-03-31 11:07:42,2023-03-31 11:07:42
VEND0665,herman_665,herman_665@vend.com,"Herman, Treutel and Dickens",,0083076250,40847 Stark Junctions,New South Wales,2410,Australia,,False,2023-03-31 11:21:05,2023-03-31 11:21:05
VEND0666,kris_666,kris_666@vend.com,Kris-Weimann,,0285035244,67210 Lori Creek,South Australia,5092,Australia,,False,2023-03-31 12:45:42,2023-03-31 12:45:42
VEND0667,reynolds_667,reynolds_667@vend.com,Reynolds-Schinner,,0023901222,2481 Mills Lock,Tasmania,7060,Australia,,True,2023-03-31 14:43:37,2023-03-31 14:43:37
VEND0668,goodwin_668,goodwin_668@vend.com,Goodwin-Nitzsche,,0687240161,03030 White Lakes,Western Australia,6050,Australia,,False,2023-03-31 15:18:20,2023-03-31 15:18:20
VEND0669,jaskolski_669,jaskolski_669@vend.com,Jaskolski-Dibbert,,0219726886,444 Robert Mews,Western Australia,6114,Australia,,True,2023-03-31 22:09:59,2023-03-31 22:09:59
VEND0670,dicki_670,dicki_670@vend.com,Dicki Ltd,,0740185974,789 Herring Manors,Tasmania,7007,Australia,,True,2023-03-31 23:27:59,2023-03-31 23:27:59
VEND0671,funk_671,funk_671@vend.com,Funk Group,,0461655128,94431 Matthew Mall Suite 296,Western Australia,6782,Australia,,False,2023-04-01 02:08:13,2023-04-01 02:08:13
VEND0672,rutherford_672,rutherford_672@vend.com,"Rutherford, Homenick and Bergstrom",,0276337669,2123 Jonathan Falls Suite 753,Tasmania,7754,Australia,,False,2023-04-01 06:32:14,2023-04-01 06:32:14
VEND0673,kerluke_673,kerluke_673@vend.com,"Kerluke, Kertzmann and Wiza",,0156300921,44089 Carrie Crossing Suite 954,Victoria,8113,Australia,,False,2023-04-01 07:22:37,2023-04-01 07:22:37
VEND0674,donnelly_674,donnelly_674@vend.com,Donnelly PLC,,0103653396,759 Erin Mount Suite 956,Western Australia,6857,Australia,,False,2023-04-01 10:10:38,2023-04-01 10:10:38
VEND0675,spinka_675,spinka_675@vend.com,Spinka-Welch,,0768987945,37910 Ward Lights,New South Wales,1545,Australia,,False,2023-04-01 10:34:33,2023-04-01 10:34:33
VEND0676,brown_676,brown_676@vend.com,Brown PLC,,0200684857,010 Salazar Walk,New South Wales,1810,Australia,,False,2023-04-01 12:03:16,2023-04-01 12:03:16
VEND0677,kunde_677,kunde_677@vend.com,Kunde-Sanford,,0484058948,493 Fitzgerald Fields Suite 454,New South Wales,2756,Australia,,False,2023-04-01 12:35:12,2023-04-01 12:35:12
VEND0678,parisian_678,parisian_678@vend.com,"Parisian, Schiller and Altenwerth",,0910379661,2632 Stevens Light Apt. 213,New South Wales,2360,Australia,,False,2023-04-01 17:21:26,2023-04-01 17:21:26
VEND0679,smitham_679,smitham_679@vend.com,Smitham-Boehm,,0596616955,172 Leonard Island,New South Wales,2436,Australia,,True,2023-04-01 21:35:38,2023-04-01 21:35:38
VEND0680,shields_680,shields_680@vend.com,Shields Inc,,0100459250,034 Kimberly Mountains,Victoria,3510,Australia,,False,2023-04-01 22:00:58,2023-04-01 22:00:58
VEND0681,johnston_681,johnston_681@vend.com,"Johnston, Nikolaus and Maggio",,0141224965,428 Morgan River,New South Wales,2534,Australia,,False,2023-04-02 00:04:09,2023-04-02 00:04:09
VEND0682,smitham_682,smitham_682@vend.com,Smitham-Schiller,,0536010991,2924 Bobby Trafficway,Victoria,3872,Australia,,False,2023-04-02 06:26:10,2023-04-02 06:26:10
VEND0683,hills_683,hills_683@vend.com,Hills-Olson,,0777409109,789 Herring Manors,Tasmania,7007,Australia,,False,2023-04-02 09:04:46,2023-04-02 09:04:46
VEND0684,rippin_684,rippin_684@vend.com,"Rippin, Kub and Mann",,0200383632,39787 Pamela Fall Suite 639,Victoria,8079,Australia,,False,2023-04-02 09:36:34,2023-04-02 09:36:34
VEND0685,rempel_685,rempel_685@vend.com,Rempel PLC,,0105808392,576 House Crossroad,New South Wales,1796,Australia,,False,2023-04-02 10:46:09,2023-04-02 10:46:09
VEND0686,leannon_686,leannon_686@vend.com,Leannon-Nikolaus,,0495684000,0189 Emily Prairie,Tasmania,7232,Australia,,False,2023-04-02 12:57:52,2023-04-02 12:57:52
VEND0687,monahan_687,monahan_687@vend.com,"Monahan, Hermann and Johns",,0701904914,477 Alejandro Knolls Suite 828,Tasmania,7441,Australia,,True,2023-04-02 17:18:21,2023-04-02 17:18:21
VEND0688,block_688,block_688@vend.com,Block-Hauck,,0040590383,46809 Toni Flat Suite 216,Tasmania,7540,Australia,,False,2023-04-02 17:32:39,2023-04-02 17:32:39
VEND0689,hagenes_689,hagenes_689@vend.com,"Hagenes, Hermann and Stroman",,0845762950,17819 Jose Mount Suite 657,Queensland,9439,Australia,,True,2023-04-02 18:03:55,2023-04-02 18:03:55
VEND0690,hermann_690,hermann_690@vend.com,Hermann-Gaylord,,0082428629,9734 Beard Fields Suite 885,Tasmania,7412,Australia,,False,2023-04-02 21:55:52,2023-04-02 21:55:52
VEND0691,mante_691,mante_691@vend.com,Mante Group,,0514382905,180 Graves Shore,Queensland,9939,Australia,,False,2023-04-03 06:34:47,2023-04-03 06:34:47
VEND0692,corwin_692,corwin_692@vend.com,Corwin-Gorczany,,0676781133,39631 Dunn Radial,Victoria,3753,Australia,,False,2023-04-03 10:02:04,2023-04-03 10:02:04
VEND0693,mccullough_693,mccullough_693@vend.com,McCullough Group,,0682467723,594 Berry Lights Apt. 392,Victoria,8405,Australia,,False,2023-04-03 10:12:48,2023-04-03 10:12:48
