id,vendor_id,prod_cat_id,name,brand,desc,price,features,search_kw,prev_price,created_dt,updated_dt,deactivated_flag
1001711,VEND0003,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,483.92,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 07:05:20,2022-11-16 07:05:20,False
1001712,VEND0004,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,251.19,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 07:17:35,2022-11-16 07:17:35,False
1001713,VEND0002,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,151.96,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 07:30:38,2022-11-16 07:30:38,False
1001714,VEND0001,CAT0094,Meizu Smartphone,meizu,Meizu Smartphone: electronics smartphone,151.57,{'brand': 'meizu'},"['meizu', 'electronics', 'smartphone']",,2022-11-16 07:51:35,2022-11-16 07:51:35,False
1001715,VEND0002,CAT0094,Meizu Smartphone,meizu,Meizu Smartphone: electronics smartphone,126.13,{'brand': 'meizu'},"['meizu', 'electronics', 'smartphone']",,2022-11-16 08:10:29,2022-11-16 08:10:29,False
1001716,VEND0004,CAT0094,Meizu Smartphone,meizu,Meizu Smartphone: electronics smartphone,118.9,{'brand': 'meizu'},"['meizu', 'electronics', 'smartphone']",,2022-11-16 08:24:06,2022-11-16 08:24:06,False
1001717,VEND0006,CAT0094,Meizu Smartphone,meizu,Meizu Smartphone: electronics smartphone,151.57,{'brand': 'meizu'},"['meizu', 'electronics', 'smartphone']",,2022-11-16 08:35:53,2022-11-16 08:35:53,False
1001718,VEND0003,CAT0094,Doogee Smartphone,doogee,Doogee Smartphone: electronics smartphone,154.42,{'brand': 'doogee'},"['doogee', 'electronics', 'smartphone']",,2022-11-16 08:48:39,2022-11-16 08:48:39,False
1001719,VEND0004,CAT0094,Doogee Smartphone,doogee,Doogee Smartphone: electronics smartphone,154.19,{'brand': 'doogee'},"['doogee', 'electronics', 'smartphone']",,2022-11-16 09:02:27,2022-11-16 09:02:27,False
1001720,VEND0002,CAT0094,Doogee Smartphone,doogee,Doogee Smartphone: electronics smartphone,151.61,{'brand': 'doogee'},"['doogee', 'electronics', 'smartphone']",,2022-11-16 09:14:42,2022-11-16 09:14:42,False
1001721,VEND0002,CAT0094,Doogee Smartphone,doogee,Doogee Smartphone: electronics smartphone,133.2,{'brand': 'doogee'},"['doogee', 'electronics', 'smartphone']",,2022-11-16 09:29:31,2022-11-16 09:29:31,False
1001722,VEND0004,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,483.92,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 09:48:21,2022-11-16 09:48:21,False
1001723,VEND0006,CAT0094,Nokia Smartphone,nokia,Nokia Smartphone: electronics smartphone,128.96,{'brand': 'nokia'},"['nokia', 'electronics', 'smartphone']",,2022-11-16 10:01:28,2022-11-16 10:01:28,False
1001724,VEND0005,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,246.85,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 10:14:01,2022-11-16 10:14:01,False
1001725,VEND0001,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,228.25,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 10:32:36,2022-11-16 10:32:36,False
1001726,VEND0005,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,120.7,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 10:50:51,2022-11-16 10:50:51,False
1001727,VEND0001,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,149.1,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",128.78,2022-11-16 11:05:02,2023-02-24 01:07:34,False
1001728,VEND0005,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,192.54,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 11:20:58,2022-11-16 11:20:58,False
1001729,VEND0003,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,128.42,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 11:42:18,2022-11-16 11:42:18,False
1001730,VEND0002,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,151.87,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 11:59:09,2022-11-16 11:59:09,False
1001731,VEND0002,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,715.02,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 12:13:38,2022-11-16 12:13:38,False
1001732,VEND0001,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,643.49,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 12:30:19,2022-11-16 12:30:19,False
1001733,VEND0006,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,669.23,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 12:47:10,2022-11-16 12:47:10,False
1001734,VEND0006,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,746.48,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 13:02:09,2022-11-16 13:02:09,False
1001735,VEND0003,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,767.07,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 13:16:46,2022-11-16 13:16:46,False
1001736,VEND0002,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,720.46,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 13:31:56,2022-11-16 13:31:56,False
1001737,VEND0004,CAT0094,Sony Smartphone,sony,Sony Smartphone: electronics smartphone,154.42,{'brand': 'sony'},"['sony', 'electronics', 'smartphone']",,2022-11-16 13:48:49,2022-11-16 13:48:49,False
1001738,VEND0005,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,120.7,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 14:06:01,2022-11-16 14:06:01,False
1001739,VEND0006,CAT0094,Sony Smartphone,sony,Sony Smartphone: electronics smartphone,283.12,{'brand': 'sony'},"['sony', 'electronics', 'smartphone']",,2022-11-16 14:20:39,2022-11-16 14:20:39,False
1001740,VEND0004,CAT0094,Sony Smartphone,sony,Sony Smartphone: electronics smartphone,282.81,{'brand': 'sony'},"['sony', 'electronics', 'smartphone']",,2022-11-16 14:35:42,2022-11-16 14:35:42,False
1001741,VEND0006,CAT0094,Sony Smartphone,sony,Sony Smartphone: electronics smartphone,257.38,{'brand': 'sony'},"['sony', 'electronics', 'smartphone']",,2022-11-16 14:51:18,2022-11-16 14:51:18,False
1001742,VEND0004,CAT0094,Sony Smartphone,sony,Sony Smartphone: electronics smartphone,257.38,{'brand': 'sony'},"['sony', 'electronics', 'smartphone']",,2022-11-16 15:07:56,2022-11-16 15:07:56,False
1001743,VEND0003,CAT0094,Sony Smartphone,sony,Sony Smartphone: electronics smartphone,257.38,{'brand': 'sony'},"['sony', 'electronics', 'smartphone']",,2022-11-16 15:21:33,2022-11-16 15:21:33,False
1001744,VEND0003,CAT0094,Nokia Smartphone,nokia,Nokia Smartphone: electronics smartphone,72.28,{'brand': 'nokia'},"['nokia', 'electronics', 'smartphone']",,2022-11-16 15:34:38,2022-11-16 15:34:38,False
1001745,VEND0001,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,485.54,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 15:52:56,2022-11-16 15:52:56,False
1001746,VEND0003,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,463.07,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 16:08:29,2022-11-16 16:08:29,False
1001747,VEND0005,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,182.99,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 16:20:39,2022-11-16 16:20:39,False
1001748,VEND0004,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,231.38,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 16:36:54,2022-11-16 16:36:54,False
1001749,VEND0006,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,257.12,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 16:54:36,2022-11-16 16:54:36,False
1001750,VEND0006,CAT0094,Nokia Smartphone,nokia,Nokia Smartphone: electronics smartphone,370.2,{'brand': 'nokia'},"['nokia', 'electronics', 'smartphone']",,2022-11-16 17:09:28,2022-11-16 17:09:28,False
1001751,VEND0006,CAT0094,Nokia Smartphone,nokia,Nokia Smartphone: electronics smartphone,218.77,{'brand': 'nokia'},"['nokia', 'electronics', 'smartphone']",,2022-11-16 17:23:41,2022-11-16 17:23:41,False
1001752,VEND0004,CAT0094,Meizu Smartphone,meizu,Meizu Smartphone: electronics smartphone,225.42,{'brand': 'meizu'},"['meizu', 'electronics', 'smartphone']",,2022-11-16 17:38:30,2022-11-16 17:38:30,False
1001753,VEND0002,CAT0094,Nokia Smartphone,nokia,Nokia Smartphone: electronics smartphone,639.53,{'brand': 'nokia'},"['nokia', 'electronics', 'smartphone']",,2022-11-16 17:52:42,2022-11-16 17:52:42,False
1001754,VEND0006,CAT0094,Apple Smartphone,apple,Apple Smartphone: electronics smartphone,823.32,{'brand': 'apple'},"['apple', 'electronics', 'smartphone']",,2022-11-16 18:07:25,2022-11-16 18:07:25,False
1001755,VEND0002,CAT0094,Apple Smartphone,apple,Apple Smartphone: electronics smartphone,1000.03,{'brand': 'apple'},"['apple', 'electronics', 'smartphone']",,2022-11-16 18:19:59,2022-11-16 18:19:59,False
1001756,VEND0001,CAT0094,Honor Smartphone,honor,Honor Smartphone: electronics smartphone,154.19,{'brand': 'honor'},"['honor', 'electronics', 'smartphone']",,2022-11-16 18:32:39,2022-11-16 18:32:39,False
1001757,VEND0005,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,772.19,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 18:47:58,2022-11-16 18:47:58,False
1001758,VEND0005,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,229.07,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 19:04:40,2022-11-16 19:04:40,False
1001759,VEND0007,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,200.52,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 19:21:04,2022-11-16 19:21:04,False
1001760,VEND0006,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,140.91,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 19:34:13,2022-11-16 19:34:13,False
1001761,VEND0004,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,140.91,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 19:46:05,2022-11-16 19:46:05,False
1001762,VEND0001,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,251.44,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 19:57:58,2022-11-16 19:57:58,False
1001763,VEND0003,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,223.43,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-16 20:09:59,2022-11-16 20:09:59,False
1001764,VEND0002,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,254.05,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 20:23:31,2022-11-16 20:23:31,False
1001765,VEND0004,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,330.77,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 20:40:33,2022-11-16 20:40:33,False
1001766,VEND0005,CAT0094,Prestigio Smartphone,prestigio,Prestigio Smartphone: electronics smartphone,51.2,{'brand': 'prestigio'},"['prestigio', 'electronics', 'smartphone']",,2022-11-16 20:57:22,2022-11-16 20:57:22,False
1001767,VEND0006,CAT0094,Prestigio Smartphone,prestigio,Prestigio Smartphone: electronics smartphone,58.87,{'brand': 'prestigio'},"['prestigio', 'electronics', 'smartphone']",,2022-11-16 21:12:41,2022-11-16 21:12:41,False
1001768,VEND0003,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,694.48,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 21:27:22,2022-11-16 21:27:22,False
1001769,VEND0005,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,230.47,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 21:42:48,2022-11-16 21:42:48,False
1001770,VEND0002,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,304.88,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 21:56:23,2022-11-16 21:56:23,False
1001771,VEND0006,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,145.17,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 22:10:17,2022-11-16 22:10:17,False
1001772,VEND0004,CAT0094,Lg Smartphone,lg,Lg Smartphone: electronics smartphone,344.9,{'brand': 'lg'},"['lg', 'electronics', 'smartphone']",,2022-11-16 22:28:20,2022-11-16 22:28:20,False
1001773,VEND0003,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,179.93,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 22:47:38,2022-11-16 22:47:38,False
1001774,VEND0002,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,478.43,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 23:04:54,2022-11-16 23:04:54,False
1001775,VEND0001,CAT0094,Oneplus Smartphone,oneplus,Oneplus Smartphone: electronics smartphone,540.3,{'brand': 'oneplus'},"['oneplus', 'electronics', 'smartphone']",,2022-11-16 23:18:53,2022-11-16 23:18:53,False
1001776,VEND0003,CAT0094,Oneplus Smartphone,oneplus,Oneplus Smartphone: electronics smartphone,642.46,{'brand': 'oneplus'},"['oneplus', 'electronics', 'smartphone']",,2022-11-16 23:29:44,2022-11-16 23:29:44,False
1001777,VEND0006,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,489.07,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-16 23:39:37,2022-11-16 23:39:37,False
1001778,VEND0006,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,141.55,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-16 23:53:57,2022-11-16 23:53:57,False
1001779,VEND0008,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,124.84,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-17 00:13:48,2022-11-17 00:13:48,False
1001780,VEND0007,CAT0094,Nokia Smartphone,nokia,Nokia Smartphone: electronics smartphone,115.58,{'brand': 'nokia'},"['nokia', 'electronics', 'smartphone']",,2022-11-17 00:32:08,2022-11-17 00:32:08,False
1001781,VEND0006,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,179.88,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-17 00:44:49,2022-11-17 00:44:49,False
1001782,VEND0007,CAT0094,Prestigio Smartphone,prestigio,Prestigio Smartphone: electronics smartphone,51.2,{'brand': 'prestigio'},"['prestigio', 'electronics', 'smartphone']",,2022-11-17 01:01:16,2022-11-17 01:01:16,False
1001783,VEND0008,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,170.77,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-17 01:19:01,2022-11-17 01:19:01,False
1001784,VEND0007,CAT0094,Lg Smartphone,lg,Lg Smartphone: electronics smartphone,344.9,{'brand': 'lg'},"['lg', 'electronics', 'smartphone']",,2022-11-17 01:30:48,2022-11-17 01:30:48,False
1001785,VEND0008,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,424.46,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-17 01:41:16,2022-11-17 01:41:16,False
1001786,VEND0005,CAT0094,Meizu Smartphone,meizu,Meizu Smartphone: electronics smartphone,203.35,{'brand': 'meizu'},"['meizu', 'electronics', 'smartphone']",,2022-11-17 01:54:30,2022-11-17 01:54:30,False
1001787,VEND0005,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,187.81,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-17 02:11:25,2022-11-17 02:11:25,False
1001788,VEND0003,CAT0094,Xiaomi Smartphone,xiaomi,Xiaomi Smartphone: electronics smartphone,164.74,{'brand': 'xiaomi'},"['xiaomi', 'electronics', 'smartphone']",,2022-11-17 02:30:48,2022-11-17 02:30:48,False
1001789,VEND0003,CAT0094,Inoi Smartphone,inoi,Inoi Smartphone: electronics smartphone,58.32,{'brand': 'inoi'},"['inoi', 'electronics', 'smartphone']",,2022-11-17 02:49:03,2022-11-17 02:49:03,False
1001790,VEND0008,CAT0094,Inoi Smartphone,inoi,Inoi Smartphone: electronics smartphone,48.88,{'brand': 'inoi'},"['inoi', 'electronics', 'smartphone']",,2022-11-17 03:05:19,2022-11-17 03:05:19,False
1001791,VEND0005,CAT0094,Inoi Smartphone,inoi,Inoi Smartphone: electronics smartphone,53.19,{'brand': 'inoi'},"['inoi', 'electronics', 'smartphone']",,2022-11-17 03:23:07,2022-11-17 03:23:07,False
1001792,VEND0003,CAT0094,Oneplus Smartphone,oneplus,Oneplus Smartphone: electronics smartphone,450.2,{'brand': 'oneplus'},"['oneplus', 'electronics', 'smartphone']",,2022-11-17 03:41:48,2022-11-17 03:41:48,False
1001793,VEND0002,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,720.46,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-17 03:59:46,2022-11-17 03:59:46,False
1001794,VEND0008,CAT0094,Samsung Smartphone,samsung,Samsung Smartphone: electronics smartphone,720.48,{'brand': 'samsung'},"['samsung', 'electronics', 'smartphone']",,2022-11-17 04:16:59,2022-11-17 04:16:59,False
1001795,VEND0002,CAT0094,Meizu Smartphone,meizu,Meizu Smartphone: electronics smartphone,97.56,{'brand': 'meizu'},"['meizu', 'electronics', 'smartphone']",,2022-11-17 04:33:00,2022-11-17 04:33:00,False
1001796,VEND0004,CAT0094,Oneplus Smartphone,oneplus,Oneplus Smartphone: electronics smartphone,646.37,{'brand': 'oneplus'},"['oneplus', 'electronics', 'smartphone']",,2022-11-17 04:45:51,2022-11-17 04:45:51,False
1001797,VEND0004,CAT0094,Doogee Smartphone,doogee,Doogee Smartphone: electronics smartphone,71.39,{'brand': 'doogee'},"['doogee', 'electronics', 'smartphone']",,2022-11-17 04:56:24,2022-11-17 04:56:24,False
1001798,VEND0007,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,102.19,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-17 05:07:07,2022-11-17 05:07:07,False
1001799,VEND0008,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,102.71,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-17 05:20:21,2022-11-17 05:20:21,False
1001800,VEND0004,CAT0094,Huawei Smartphone,huawei,Huawei Smartphone: electronics smartphone,102.71,{'brand': 'huawei'},"['huawei', 'electronics', 'smartphone']",,2022-11-17 05:31:46,2022-11-17 05:31:46,False
1001801,VEND0004,CAT0094,Nokia Smartphone,nokia,Nokia Smartphone: electronics smartphone,115.58,{'brand': 'nokia'},"['nokia', 'electronics', 'smartphone']",,2022-11-17 05:42:56,2022-11-17 05:42:56,False
1001802,VEND0005,CAT0094,Nokia Smartphone,nokia,Nokia Smartphone: electronics smartphone,118.12,{'brand': 'nokia'},"['nokia', 'electronics', 'smartphone']",,2022-11-17 06:00:13,2022-11-17 06:00:13,False
1001803,VEND0001,CAT0094,Lg Smartphone,lg,Lg Smartphone: electronics smartphone,216.2,{'brand': 'lg'},"['lg', 'electronics', 'smartphone']",,2022-11-17 06:23:01,2022-11-17 06:23:01,False
1001804,VEND0003,CAT0094,Lg Smartphone,lg,Lg Smartphone: electronics smartphone,216.2,{'brand': 'lg'},"['lg', 'electronics', 'smartphone']",,2022-11-17 06:43:01,2022-11-17 06:43:01,False
1001805,VEND0006,CAT0094,Nokia Smartphone,nokia,Nokia Smartphone: electronics smartphone,138.97,{'brand': 'nokia'},"['nokia', 'electronics', 'smartphone']",,2022-11-17 06:59:14,2022-11-17 06:59:14,False
